type,City,dist,address,p_name,tArea,h_age,p_price,p_lot,c_price,func,bath,room,Fl,tFl,date,Year
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,38.09,0,130,1,335.0,住家用,1,2,14,14,2024-05-23,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,61.32,0,118,1,320.0,住家用,2,3,2,14,2024-05-23,2024
presale,Taipei,中正,羅斯福路三段68號,北城‧羅斯福 ,72.68,0,137,1,370.0,住家用,2,3,12,21,2024-05-23,2024
presale,Taipei,中正,和平西路二段135號,恆悅植心苑 ,47.97,0,109,1,380.0,住家用,2,3,3,14,2024-05-23,2024
presale,Taipei,大安,正聲里光復南路260巷、280巷,鑄慕 ,55.16,0,199,1,485.0,住家用,2,3,23,24,2024-05-23,2024
presale,Taipei,中山,長安東路一段95、97號,長安馥 ,15.83,0,109,0,,住家用,1,1,6,9,2024-05-23,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,23.35,0,114,1,230.0,住商用,1,2,6,15,2024-05-22,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,23.35,0,114,1,230.0,住商用,1,2,4,15,2024-05-22,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,18.56,0,125,0,,住商用,1,2,13,15,2024-05-22,2024
presale,Taipei,士林,美崙街11號,文林君閱 ,33.37,0,101,1,290.0,住商用,2,2,5,14,2024-05-22,2024
presale,Taipei,北投,石牌路二３１５巷３１號,天母鑲玉 ,43.42,0,84,1,170.0,住家用,2,3,5,13,2024-05-22,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,26.61,0,121,0,,住家用,2,2,5,23,2024-05-22,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,27.57,0,125,0,,住家用,2,2,21,23,2024-05-22,2024
presale,Taipei,北投,洲美里福善路,士科大院. ,48.65,0,100,1,280.0,住家用,2,3,3,22,2024-05-22,2024
presale,Taipei,北投,洲美里福善路,士科大院. ,34.98,0,106,1,280.0,住家用,2,2,7,22,2024-05-22,2024
presale,Taipei,中山,新生里新生北路二段137巷1號旁,鼎吉中山 ,35.2,0,106,0,,住家用,2,3,3,15,2024-05-22,2024
presale,Taipei,大安,樂業街94巷,全坤御峰 ,34.34,0,132,1,320.0,住家用,1,3,4,17,2024-05-22,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,38.79,0,129,1,375.0,住家用,1,2,11,23,2024-05-22,2024
presale,Taipei,中山,中山北路二段27巷22號,森仰 ,153.79,0,168,1,1575.0,住家用,0,0,21,24,2024-05-22,2024
presale,Taipei,北投,建民里文承路,新潤潤心 ,33.04,0,111,1,300.0,住家用,2,2,2,12,2024-05-22,2024
presale,Taipei,北投,文林北路與文承路交叉口,華固上文林 ,65.74,0,116,1,290.0,住家用,3,3,2,25,2024-05-22,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,26.11,0,120,1,210.0,住商用,1,2,11,15,2024-05-21,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,18.56,0,118,0,,住商用,1,2,6,15,2024-05-21,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,18.56,0,123,0,,住商用,1,2,10,15,2024-05-21,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,15.56,0,125,0,,住商用,1,2,9,15,2024-05-21,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,23.35,0,113,1,230.0,住商用,1,2,5,15,2024-05-21,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,23.35,0,120,1,230.0,住商用,1,2,11,15,2024-05-21,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,15.56,0,126,0,,住商用,1,2,10,15,2024-05-21,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,41.73,0,126,1,340.0,住商用,2,2,11,15,2024-05-21,2024
presale,Taipei,士林,美崙街11號,文林君閱 ,24.11,0,105,0,,住商用,2,2,5,14,2024-05-21,2024
presale,Taipei,信義,基隆路一段,青后 ,20.33,0,162,0,,(第二組)多戶住宅(H-2),1,2,23,23,2024-05-21,2024
presale,Taipei,信義,基隆路一段,青后 ,19.72,0,152,0,,(第二組)多戶住宅(H-2),1,2,12,23,2024-05-21,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,26.61,0,122,0,,住家用,2,2,12,23,2024-05-21,2024
presale,Taipei,中正,博愛路110號等,博愛賦御 ,18.37,0,114,0,,住商用,1,2,4,15,2024-05-21,2024
presale,Taipei,北投,洲美里福善路,士科大院. ,60.97,0,102,1,600.0,住家用,2,3,3,22,2024-05-21,2024
presale,Taipei,北投,洲美里福善路,士科大院. ,52.65,0,112,1,290.0,住家用,2,3,22,22,2024-05-21,2024
presale,Taipei,內湖,康樂街136巷18弄12號,家騰真 ,42.07,0,82,1,200.0,住家用,2,2,15,15,2024-05-21,2024
presale,Taipei,北投,懷德街66巷21號,岳泰明德 ,41.82,0,96,1,230.0,住家用,2,3,5,13,2024-05-21,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,24.92,0,123,0,,住家用,1,2,6,23,2024-05-21,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,18.17,0,138,0,,住家用,1,1,12,23,2024-05-21,2024
presale,Taipei,中正,龍興里南海路70號,雍雋品 ,66.88,0,113,1,300.0,住家用,3,4,7,20,2024-05-21,2024
presale,Taipei,中正,龍興里南海路70號,雍雋品 ,55.78,0,128,1,330.0,住家用,2,3,20,20,2024-05-21,2024
presale,Taipei,文山,秀明路一段７號旁,安家湛 ,34.13,0,90,1,295.0,住家用,2,2,11,14,2024-05-21,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,50.35,0,120,1,320.0,住家用,2,3,2,14,2024-05-21,2024
presale,Taipei,大同,萬全街48號,雙全星 ,26.13,0,117,1,230.0,住家用,1,2,7,12,2024-05-21,2024
presale,Taipei,大同,萬全街48號,雙全星 ,14.11,0,123,0,,住家用,1,1,12,12,2024-05-21,2024
presale,Taipei,大安,民輝里忠孝東路三段10巷1號,永陞韶華-韶光(大安館) ,67.18,0,185,1,450.0,住家用,2,3,10,12,2024-05-21,2024
presale,Taipei,中正,羅斯福路三段68號,北城‧羅斯福 ,42.34,0,147,1,295.0,住家用,2,2,19,21,2024-05-21,2024
presale,Taipei,大安,民輝里忠孝東路三段40號,永陞韶華-華年(工研館) ,27.64,0,190,0,,住家用,1,2,7,15,2024-05-21,2024
presale,Taipei,中山,南京東路三段89巷4弄,新潤朗格 ,56.39,0,140,1,340.0,住家用,3,3,7,14,2024-05-21,2024
presale,Taipei,大安,正聲里光復南路260巷、280巷,鑄慕 ,53.54,0,198,1,510.0,住家用,2,3,18,24,2024-05-21,2024
presale,Taipei,中正,廈門街１４９號旁,華和淳萃 ,62.18,0,83,1,200.0,住家用,3,4,14,15,2024-05-21,2024
presale,Taipei,大安,臥龍街,大安富御 ,66.63,0,108,1,360.0,住家用,2,3,6,13,2024-05-21,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,19.83,0,129,0,,住商用,1,2,12,15,2024-05-20,2024
presale,Taipei,士林,美崙街11號,文林君閱 ,34.13,0,107,1,305.0,住商用,2,2,7,14,2024-05-20,2024
presale,Taipei,士林,美崙街11號,文林君閱 ,34.13,0,111,1,310.0,住商用,2,2,11,14,2024-05-20,2024
presale,Taipei,士林,天母里中山北路7段190巷,耕心冉冉 ,83.38,0,112,1,590.0,住家用,0,0,3,6,2024-05-20,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,13.26,0,136,0,,住家用,1,1,6,23,2024-05-20,2024
presale,Taipei,北投,洲美里福善路,士科大院. ,70.25,0,109,1,640.0,住家用,3,3,20,22,2024-05-20,2024
presale,Taipei,北投,洲美里福善路,士科大院. ,49.18,0,101,1,300.0,住家用,2,3,6,22,2024-05-20,2024
presale,Taipei,中山,中山北路二段63號,國賓皇琚 ,146.89,0,201,1,1070.0,住家用,0,0,14,23,2024-05-20,2024
presale,Taipei,中山,新生里新生北路二段137巷1號旁,鼎吉中山 ,31.09,0,118,1,270.0,住家用,1,2,12,15,2024-05-20,2024
presale,Taipei,大安,樂業街94巷,全坤御峰 ,44.34,0,128,1,650.0,住家用,1,3,5,17,2024-05-20,2024
presale,Taipei,大安,樂業街94巷,全坤御峰 ,46.08,0,122,1,300.0,住家用,2,3,4,17,2024-05-20,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,26.62,0,143,1,355.0,住家用,1,1,20,23,2024-05-20,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,26.68,0,141,1,295.0,住家用,1,1,15,23,2024-05-20,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,18.23,0,142,0,,住家用,1,1,17,23,2024-05-20,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,44.03,0,127,1,375.0,住家用,2,3,6,23,2024-05-20,2024
presale,Taipei,中山,中山北路二段27巷22號,森仰 ,81.53,0,142,1,590.0,住家用,2,3,7,24,2024-05-20,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,72.34,0,123,1,700.0,住家用,2,3,14,14,2024-05-20,2024
presale,Taipei,萬華,福星里漢口街二段53巷18號 共7筆,城中京湛 ,34.36,0,87,1,240.0,住商用,1,2,8,15,2024-05-20,2024
presale,Taipei,中正,羅斯福路三段68號,北城‧羅斯福 ,72.68,0,135,1,385.0,住家用,2,3,7,21,2024-05-20,2024
presale,Taipei,北投,文林北路與文承路交叉口,華固上文林 ,56.81,0,122,1,290.0,住家用,2,3,17,25,2024-05-20,2024
presale,Taipei,士林,至善路一段116巷旁,璞真上善,53.93,0,110,1,330.0,住家用,2,3,4,10,2024-05-20,2024
presale,Taipei,南港,東新里興南街,擎天森林,54.02,0,93,1,360.0,住家用,2,3,2,26,2024-05-20,2024
presale,Taipei,士林,天母東路105巷9弄6號,天母桓琚,46.92,0,95,1,220.0,住家用,2,3,9,12,2024-05-20,2024
presale,Taipei,中山,遼寧街105巷36號,TWINLINE,19.31,0,149,0,,住家用,1,1,9,9,2024-05-20,2024
presale,Taipei,內湖,週美里新豐街,義泰值境,50.54,0,117,1,330.0,住家用,2,3,8,11,2024-05-20,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,19.6,0,115,0,,住商用,1,2,8,15,2024-05-19,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,17.85,0,133,1,230.0,住商用,1,1,11,15,2024-05-19,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,14.15,0,131,0,,住商用,1,1,11,15,2024-05-19,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,25.15,0,118,1,230.0,住商用,1,2,2,15,2024-05-19,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,41.73,0,123,1,310.0,住商用,2,2,9,15,2024-05-19,2024
presale,Taipei,松山,中正里南京東路三段256巷,金朋馥蓊 ,56.87,0,160,1,450.0,住家用,0,0,4,21,2024-05-19,2024
presale,Taipei,松山,中正里南京東路三段256巷,金朋馥蓊 ,56.92,0,161,1,410.0,住家用,0,0,5,21,2024-05-19,2024
presale,Taipei,北投,洲美里福善路,士科大院. ,34.98,0,109,1,290.0,住家用,2,2,13,22,2024-05-19,2024
presale,Taipei,北投,洲美里福善路,士科大院. ,34.15,0,101,1,280.0,住家用,2,2,4,22,2024-05-19,2024
presale,Taipei,北投,洲美里福善路,士科大院. ,34.98,0,112,1,290.0,住家用,2,2,17,22,2024-05-19,2024
presale,Taipei,大同,鄰江里延平北路四段17號,永豐泰雲川 ,31.66,0,89,1,190.0,住家用,1,2,9,11,2024-05-19,2024
presale,Taipei,大安,樂業街94巷,全坤御峰 ,56.11,0,128,1,620.0,住家用,2,3,6,16,2024-05-19,2024
presale,Taipei,大安,樂業街94巷,全坤御峰 ,67.66,0,131,1,680.0,住家用,2,4,15,17,2024-05-19,2024
presale,Taipei,中正,龍興里南海路70號,雍雋品 ,48.24,0,116,1,280.0,住家用,2,3,4,20,2024-05-19,2024
presale,Taipei,中正,龍興里南海路70號,雍雋品 ,48.3,0,126,1,280.0,住家用,2,3,14,20,2024-05-19,2024
presale,Taipei,文山,秀明路一段７號旁,安家湛 ,40.81,0,98,1,355.0,住家用,2,3,14,14,2024-05-19,2024
presale,Taipei,南港,三重里南港路一段20之1號,國協天玥 ,22.94,0,123,0,,住家用,1,2,5,15,2024-05-19,2024
presale,Taipei,中山,中山北路二段183巷,耕青禾 ,61.76,0,119,1,290.0,住家用,2,3,3,13,2024-05-19,2024
presale,Taipei,南港,昆陽街,豐琚 ,39.39,0,135,1,340.0,住商用,1,2,8,14,2024-05-19,2024
presale,Taipei,南港,昆陽街,豐琚 ,29.26,0,120,0,,住商用,1,2,3,14,2024-05-19,2024
presale,Taipei,南港,昆陽街,豐琚 ,35.76,0,137,1,340.0,住商用,1,2,9,14,2024-05-19,2024
presale,Taipei,松山,延壽街,鳴森苑 ,48.9,0,139,1,370.0,住家用,2,3,17,21,2024-05-19,2024
presale,Taipei,中正,和平西路二段135號,恆悅植心苑 ,46.97,0,109,1,340.0,住家用,2,3,6,14,2024-05-19,2024
presale,Taipei,中山,南京東路三段89巷4弄,新潤朗格 ,45.07,0,141,1,320.0,住家用,2,2,3,14,2024-05-19,2024
presale,Taipei,信義,嘉興街及信安街交叉口,潤泰信義 ,62.51,0,132,1,690.0,公務機關、住宅,2,2,10,12,2024-05-19,2024
presale,Taipei,萬華,興義街17號,城西蒔光,36.84,0,77,1,250.0,住商用,2,2,13,15,2024-05-19,2024
presale,Taipei,中山,遼寧街105巷36號,TWINLINE,21.62,0,149,1,240.0,住家用,1,1,9,9,2024-05-19,2024
presale,Taipei,文山,羅斯福路六段304號,丰景,39.99,0,106,1,260.0,住家用,1,2,7,13,2024-05-19,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,26.11,0,117,1,200.0,住商用,1,2,9,15,2024-05-18,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,14.1,0,124,0,,住商用,1,1,9,15,2024-05-18,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,26.11,0,117,1,200.0,住商用,1,2,10,15,2024-05-18,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,23.58,0,134,1,230.0,住商用,1,2,13,15,2024-05-18,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,21.4,0,117,0,,住商用,1,2,3,15,2024-05-18,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,18.56,0,120,0,,住商用,1,2,7,15,2024-05-18,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,15.04,0,117,0,,住商用,1,2,10,15,2024-05-18,2024
presale,Taipei,士林,美崙街11號,文林君閱 ,24.11,0,102,0,,住商用,2,2,4,14,2024-05-18,2024
presale,Taipei,信義,基隆路一段,青后 ,19.72,0,151,0,,(第二組)多戶住宅(H-2),1,2,11,23,2024-05-18,2024
presale,Taipei,信義,基隆路一段,青后 ,26.82,0,156,0,,(第二組)多戶住宅(H-2),1,2,16,23,2024-05-18,2024
presale,Taipei,北投,洲美里福善路,士科大院. ,34.94,0,101,1,290.0,住家用,2,2,2,22,2024-05-18,2024
presale,Taipei,北投,中和街251號1樓,玖原和美 ,24.59,0,86,0,,住家用,1,3,13,15,2024-05-18,2024
presale,Taipei,北投,中和街251號1樓,玖原和美 ,24.59,0,84,0,,住家用,1,3,4,15,2024-05-18,2024
presale,Taipei,北投,中和街251號1樓,玖原和美 ,39.84,0,87,1,200.0,住家用,2,3,13,15,2024-05-18,2024
presale,Taipei,中山,南京東路三段12號,南京阿曼 ,16.61,0,136,0,,住家用,1,1,11,15,2024-05-18,2024
presale,Taipei,大同,鄰江里延平北路四段17號,永豐泰雲川 ,33.42,0,91,1,190.0,住家用,2,2,10,11,2024-05-18,2024
presale,Taipei,中正,詔安街240號旁,國雄中正,61.17,0,102,1,270.0,住家用,2,4,16,17,2024-05-18,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,44.03,0,146,1,395.0,住家用,2,3,22,23,2024-05-18,2024
presale,Taipei,大安,樂業街94巷,全坤御峰 ,67.62,0,137,1,1060.0,住家用,2,3,13,17,2024-05-18,2024
presale,Taipei,大安,樂業街94巷,全坤御峰 ,46.06,0,129,1,320.0,住家用,2,3,9,17,2024-05-18,2024
presale,Taipei,大安,樂業街94巷,全坤御峰 ,46.98,0,132,1,320.0,住家用,2,3,9,16,2024-05-18,2024
presale,Taipei,大安,樂業街94巷,全坤御峰 ,59.82,0,128,1,370.0,住家用,2,4,13,17,2024-05-18,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,18.17,0,137,0,,住家用,1,1,9,23,2024-05-18,2024
presale,Taipei,中山,集英里錦西街4之1號,恆合中山 ,33.23,0,111,1,210.0,住家用,2,3,3,15,2024-05-18,2024
presale,Taipei,中山,集英里錦西街4之1號,恆合中山 ,18.83,0,129,0,,住家用,1,2,15,15,2024-05-18,2024
presale,Taipei,中山,集英里錦西街4之1號,恆合中山 ,19.32,0,113,0,,住家用,1,2,2,15,2024-05-18,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,146,1,375.0,住家用,1,2,17,23,2024-05-18,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,44.03,0,145,1,395.0,住家用,2,3,20,23,2024-05-18,2024
presale,Taipei,文山,秀明路一段７號旁,安家湛 ,42.52,0,91,1,355.0,住家用,2,3,3,14,2024-05-18,2024
presale,Taipei,文山,秀明路一段７號旁,安家湛 ,40.81,0,93,1,355.0,住家用,2,3,7,14,2024-05-18,2024
presale,Taipei,文山,秀明路一段７號旁,安家湛 ,40.81,0,95,1,315.0,住家用,2,3,11,14,2024-05-18,2024
presale,Taipei,南港,三重里南港路一段20之1號,國協天玥 ,38.21,0,119,1,320.0,住家用,2,2,10,15,2024-05-18,2024
presale,Taipei,南港,三重里南港路一段20之1號,國協天玥 ,32.98,0,130,1,305.0,住家用,1,2,13,15,2024-05-18,2024
presale,Taipei,南港,三重里南港路一段20之1號,國協天玥 ,22.94,0,128,0,,住家用,1,2,10,15,2024-05-18,2024
presale,Taipei,南港,三重里南港路一段20之1號,國協天玥 ,38.21,0,112,1,305.0,住家用,2,2,3,15,2024-05-18,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,61.32,0,121,1,335.0,住家用,2,3,10,14,2024-05-18,2024
presale,Taipei,南港,昆陽街,豐琚 ,35.36,0,128,1,315.0,住商用,1,2,8,14,2024-05-18,2024
presale,Taipei,南港,昆陽街,豐琚 ,48.45,0,124,1,330.0,住商用,2,3,2,14,2024-05-18,2024
presale,Taipei,中正,羅斯福路三段68號,北城‧羅斯福 ,59.42,0,134,1,375.0,住家用,2,3,4,21,2024-05-18,2024
presale,Taipei,中正,羅斯福路三段68號,北城‧羅斯福 ,78.38,0,140,1,390.0,住家用,2,4,17,21,2024-05-18,2024
presale,Taipei,信義,基隆路二段２２號旁,華誼信義-閱明 ,23.84,0,156,0,,住家用,1,2,5,24,2024-05-18,2024
presale,Taipei,中正,和平西路二段135號,恆悅植心苑 ,21.91,0,117,0,,住家用,2,2,9,14,2024-05-18,2024
presale,Taipei,中正,和平西路二段135號,恆悅植心苑 ,46.97,0,116,1,300.0,住家用,2,3,8,14,2024-05-18,2024
presale,Taipei,中正,和平西路二段135號,恆悅植心苑 ,31.65,0,116,0,,住家用,2,3,8,14,2024-05-18,2024
presale,Taipei,北投,光明路,嘉磐日光 ,18.98,0,109,0,,住家用,1,1,20,20,2024-05-18,2024
presale,Taipei,南港,東新里興南街,擎天森林,33.36,0,82,1,247.0,住家用,2,2,22,26,2024-05-18,2024
presale,Taipei,南港,東新里興南街,擎天森林,61.5,0,81,1,523.0,住家用,2,3,22,26,2024-05-18,2024
presale,Taipei,中山,遼寧街105巷36號,TWINLINE,10.61,0,149,0,,住家用,0,1,9,9,2024-05-18,2024
presale,Taipei,中山,遼寧街105巷36號,TWINLINE,23.29,0,150,1,240.0,住家用,1,1,9,9,2024-05-18,2024
presale,Taipei,文山,羅斯福路六段304號,丰景,38.3,0,103,1,260.0,住家用,1,2,3,13,2024-05-18,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,25.15,0,127,1,230.0,住商用,1,2,6,15,2024-05-17,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,34.33,0,123,1,230.0,住商用,2,2,3,15,2024-05-17,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,19.6,0,119,0,,住商用,1,2,10,15,2024-05-17,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,40.67,0,118,1,405.0,住家用,2,3,11,23,2024-05-17,2024
presale,Taipei,北投,洲美里福善路,士科大院. ,34.68,0,112,1,290.0,住家用,2,2,21,22,2024-05-17,2024
presale,Taipei,中山,新生里新生北路二段137巷1號旁,鼎吉中山 ,31.13,0,111,1,270.0,住家用,2,2,5,15,2024-05-17,2024
presale,Taipei,大同,鄰江里延平北路四段17號,永豐泰雲川 ,31.66,0,91,1,190.0,住家用,1,2,10,11,2024-05-17,2024
presale,Taipei,大同,承德路二段,宏國大道城B棟 ,97.02,0,114,1,370.0,住家用,3,3,9,26,2024-05-17,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,144,1,355.0,住家用,1,2,23,23,2024-05-17,2024
presale,Taipei,大安,樂業街94巷,全坤御峰 ,34.34,0,126,1,325.0,住家用,1,3,8,16,2024-05-17,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,18.23,0,139,0,,住家用,1,1,14,23,2024-05-17,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,143,1,335.0,住家用,1,2,21,23,2024-05-17,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,18.17,0,141,0,,住家用,1,1,15,23,2024-05-17,2024
presale,Taipei,中山,中山北路二段27巷22號,森仰 ,159.17,0,146,1,1270.0,住家用,0,0,5,24,2024-05-17,2024
presale,Taipei,中山,中山北路二段27巷22號,森仰 ,93.64,0,150,1,910.0,住家用,2,3,2,24,2024-05-17,2024
presale,Taipei,南港,昆陽街,豐琚 ,39.59,0,139,1,330.0,住商用,1,2,13,14,2024-05-17,2024
presale,Taipei,士林,福志里中山北路五段698巷,中山北美 ,44.14,0,120,1,320.0,住家用,2,3,9,10,2024-05-17,2024
presale,Taipei,中正,漢口街一段77號,品嘉77 ,20.92,0,111,1,200.0,住家用,1,1,11,15,2024-05-17,2024
presale,Taipei,松山,復興北路81巷18號旁,恆岳尚美 ,21.52,0,139,0,,住家用,1,2,2,10,2024-05-17,2024
presale,Taipei,松山,八德路四段,吉美艾麗 ,14.2,0,105,0,,住家用,0,0,7,14,2024-05-17,2024
presale,Taipei,北投,文林北路75巷(中正高中對面),璞真文學,55.48,0,105,1,280.0,住商用,2,3,2,11,2024-05-17,2024
presale,Taipei,松山,中正里南京東路三段256巷,金朋馥蓊 ,66.57,0,162,1,880.0,住家用,0,0,6,21,2024-05-16,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,44.2,0,117,1,390.0,住家用,2,3,14,23,2024-05-16,2024
presale,Taipei,內湖,文德路22巷44弄130號,德孚昀品 ,19.17,0,104,0,,住家用,1,2,2,11,2024-05-16,2024
presale,Taipei,內湖,文德路22巷44弄130號,德孚昀品 ,33.15,0,103,1,250.0,住家用,2,2,2,11,2024-05-16,2024
presale,Taipei,北投,文林北路131號,家居安曼 ,67.93,0,109,1,300.0,住家用,2,3,4,25,2024-05-16,2024
